,dtutc,imb,bpx,nrv,si
43762,2024-03-31 20:30:00,158.4,43.7,-12.5,-15.3
43763,2024-03-31 20:45:00,-349.78,43.7,-16.1,5.5
43764,2024-03-31 22:00:00,296.57,50.32,44.4,-118.0
43765,2024-03-31 22:15:00,130.51,50.32,-17.9,-24.5
43766,2024-03-31 22:30:00,-36.34,50.32,-116.8,52.0
43767,2024-03-31 22:45:00,278.37,50.32,33.9,-85.5
43768,2024-03-31 23:00:00,175.81,44.39,86.3,-137.7
43769,2024-03-31 23:15:00,125.64,44.39,90.1,-131.8
43770,2024-03-31 23:30:00,256.39,44.39,90.7,-154.9
43771,2024-03-31 23:45:00,189.85,44.39,103.5,-151.9
43772,2024-04-01 00:00:00,284.04,37.29,52.5,-137.2
43773,2024-04-01 00:15:00,235.39,37.29,31.9,-95.2
43774,2024-04-01 00:30:00,113.44,37.29,48.1,-90.6
43775,2024-04-01 00:45:00,-446.71,37.29,-56.8,56.6
43776,2024-04-01 01:00:00,-292.06,31.64,-107.3,28.7
43777,2024-04-01 01:15:00,248.61,31.64,-12.6,-39.8
43778,2024-04-01 01:30:00,278.44,31.64,-15.6,-9.1
43779,2024-04-01 01:45:00,241.37,31.64,-19.8,-7.7
43780,2024-04-01 02:00:00,192.06,29.65,0.3,-72.8
43781,2024-04-01 02:15:00,265.44,29.65,-0.2,-16.3
43782,2024-04-01 02:30:00,122.81,29.65,10.6,-56.4
43783,2024-04-01 02:45:00,-189.55,29.65,-13.1,7.6
43784,2024-04-01 03:00:00,197.32,44.43,-17.1,-19.7
43785,2024-04-01 03:15:00,128.72,44.43,-21.8,-24.4
43786,2024-04-01 03:30:00,111.17,44.43,-6.3,-27.2
43787,2024-04-01 03:45:00,112.27,44.43,-18.8,-33.1
43788,2024-04-01 04:00:00,204.51,37.18,31.4,-86.3
43789,2024-04-01 04:15:00,-205.99,37.18,-9.4,5.6
43790,2024-04-01 04:30:00,108.91,37.18,-2.8,-18.1
43791,2024-04-01 04:45:00,107.89,37.18,70.8,-100.6
43792,2024-04-01 05:00:00,257.25,38.85,101.4,-187.5
43793,2024-04-01 05:15:00,-201.56,38.85,-45.9,48.6
43794,2024-04-01 05:30:00,108.32,38.85,56.2,-90.8
43795,2024-04-01 05:45:00,-49.11,38.85,-81.8,88.7
43796,2024-04-01 06:00:00,-18.88,39.29,-215.7,189.4
43797,2024-04-01 06:15:00,151.62,39.29,-47.2,-3.6
43798,2024-04-01 06:30:00,-5.85,39.29,-120.1,96.7
43799,2024-04-01 06:45:00,8.14,39.29,-267.0,240.9
43800,2024-04-01 07:00:00,-163.0,37.5,-157.7,112.1
43801,2024-04-01 07:15:00,-163.0,37.5,-116.8,83.9
43802,2024-04-01 07:30:00,-163.0,37.5,-55.5,22.5
43803,2024-04-01 07:45:00,122.47,37.5,-29.2,-29.2
43804,2024-04-01 08:00:00,286.85,30.6,121.7,-603.6
43805,2024-04-01 08:15:00,399.66,30.6,365.2,-820.9
43806,2024-04-01 08:30:00,399.92,30.6,416.3,-792.8
43807,2024-04-01 08:45:00,638.52,30.6,610.5,-735.9
43808,2024-04-01 09:00:00,513.52,13.99,425.4,-438.4
43809,2024-04-01 09:15:00,513.52,13.99,242.3,-166.1
43810,2024-04-01 09:30:00,-374.64,13.99,25.1,30.4
43811,2024-04-01 09:45:00,-50.15,13.99,-60.2,57.6
43812,2024-04-01 10:00:00,-196.92,3.16,-125.9,119.6
43813,2024-04-01 10:15:00,-84.0,3.16,-162.7,140.4
43814,2024-04-01 10:30:00,-248.32,3.16,-267.0,305.7
43815,2024-04-01 10:45:00,-431.61,3.16,-360.8,560.5
43816,2024-04-01 11:00:00,-377.26,0.03,-425.9,474.6
43817,2024-04-01 11:15:00,-259.6,0.03,-618.2,715.9
43818,2024-04-01 11:30:00,-392.15,0.03,-608.7,923.2
43819,2024-04-01 11:45:00,-367.76,0.03,-872.7,947.9
43820,2024-04-01 12:00:00,-198.72,-0.01,-342.5,331.3
43821,2024-04-01 12:15:00,-178.53,-0.01,-347.5,333.9
43822,2024-04-01 12:30:00,-180.71,-0.01,-411.1,407.9
43823,2024-04-01 12:45:00,-184.23,-0.01,-424.4,422.4
43824,2024-04-01 13:00:00,-168.0,-0.01,-167.2,136.9
43825,2024-04-01 13:15:00,-85.0,-0.01,-104.0,89.9
43826,2024-04-01 13:30:00,-86.13,-0.01,-209.7,210.7
43827,2024-04-01 13:45:00,-90.02,-0.01,-227.3,222.0
43828,2024-04-01 14:00:00,-43.12,-0.01,-101.4,99.8
43829,2024-04-01 14:15:00,-36.26,-0.01,-140.1,137.4
43830,2024-04-01 14:30:00,-85.0,-0.01,-140.3,127.9
43831,2024-04-01 14:45:00,94.47,-0.01,1.1,-46.3
43832,2024-04-01 15:00:00,-267.08,5.79,-156.3,200.2
43833,2024-04-01 15:15:00,-89.13,5.79,-198.2,186.1
43834,2024-04-01 15:30:00,-87.0,5.79,-128.3,105.5
43835,2024-04-01 15:45:00,-85.0,5.79,-37.5,24.0
43836,2024-04-01 16:00:00,-343.15,30.34,-430.6,781.3
43837,2024-04-01 16:15:00,-314.98,30.34,-461.2,350.2
43838,2024-04-01 16:30:00,250.11,30.34,-6.0,-73.1
43839,2024-04-01 16:45:00,172.72,30.34,129.8,-144.6
43840,2024-04-01 17:00:00,-60.31,53.99,-292.1,265.8
43841,2024-04-01 17:15:00,234.37,53.99,-74.8,-14.4
43842,2024-04-01 17:30:00,269.68,53.99,155.4,-222.9
43843,2024-04-01 17:45:00,234.93,53.99,57.0,-78.7
43844,2024-04-01 18:00:00,-49.54,52.81,-104.4,69.3
43845,2024-04-01 18:15:00,-51.98,52.81,-59.2,40.8
43846,2024-04-01 18:30:00,157.75,52.81,27.4,-60.9
43847,2024-04-01 18:45:00,-55.91,52.81,-74.5,57.9
43848,2024-04-01 19:00:00,124.41,48.3,1.8,-5.0
43849,2024-04-01 19:15:00,-198.33,48.3,-88.6,95.8
43850,2024-04-01 19:30:00,-57.59,48.3,-26.0,32.3
43851,2024-04-01 19:45:00,-89.18,48.3,-1.4,2.6
43852,2024-04-01 20:00:00,221.55,29.98,100.4,-144.4
43853,2024-04-01 20:15:00,174.15,29.98,148.6,-205.3
43854,2024-04-01 20:30:00,242.4,29.98,235.2,-285.0
43855,2024-04-01 20:45:00,237.82,29.98,96.1,-84.4
43856,2024-04-01 21:00:00,-58.09,14.9,-66.3,61.4
43857,2024-04-01 21:15:00,-193.21,14.9,-147.7,177.3
43858,2024-04-01 21:30:00,-58.97,14.9,-79.2,72.6
43859,2024-04-01 21:45:00,91.05,14.9,-3.8,-7.8
43860,2024-04-01 22:00:00,94.58,18.61,150.9,-167.8
43861,2024-04-01 22:15:00,109.84,18.61,76.2,-59.6
43862,2024-04-01 22:30:00,-458.18,18.61,-66.3,87.4
43863,2024-04-01 22:45:00,112.78,18.61,92.3,-100.1
43864,2024-04-01 23:00:00,97.95,11.4,422.0,-430.9
43865,2024-04-01 23:15:00,117.31,11.4,193.0,-185.7
43866,2024-04-01 23:30:00,-411.66,11.4,-6.4,47.2
43867,2024-04-01 23:45:00,159.54,11.4,34.1,-70.0
43868,2024-04-02 00:00:00,78.06,5.65,204.0,-212.3
43869,2024-04-02 00:15:00,112.72,5.65,154.1,-135.3
43870,2024-04-02 00:30:00,157.35,5.65,151.1,-188.4
43871,2024-04-02 00:45:00,120.93,5.65,288.9,-301.9
43872,2024-04-02 01:00:00,122.66,2.76,186.5,-214.5
43873,2024-04-02 01:15:00,112.72,2.76,32.8,-23.5
43874,2024-04-02 01:30:00,-54.48,2.76,10.4,1.5
43875,2024-04-02 01:45:00,72.66,2.76,20.5,-22.1
43876,2024-04-02 02:00:00,133.86,1.96,33.5,-51.2
43877,2024-04-02 02:15:00,77.12,1.96,-7.0,-6.6
43878,2024-04-02 02:30:00,-45.72,1.96,-21.2,12.7
43879,2024-04-02 02:45:00,72.71,1.96,83.6,-103.3
43880,2024-04-02 03:00:00,78.99,7.28,150.7,-168.7
43881,2024-04-02 03:15:00,78.19,7.28,7.7,-29.2
43882,2024-04-02 03:30:00,111.88,7.28,104.8,-135.8
43883,2024-04-02 03:45:00,112.72,7.28,121.0,-137.8
43884,2024-04-02 04:00:00,-45.55,35.33,-128.3,118.6
43885,2024-04-02 04:15:00,-48.69,35.33,-46.9,41.3
43886,2024-04-02 04:30:00,-45.03,35.33,-57.6,43.9
43887,2024-04-02 04:45:00,102.39,35.33,9.2,-25.1
43888,2024-04-02 05:00:00,-51.45,59.97,-72.9,88.3
43889,2024-04-02 05:15:00,-45.35,59.97,-16.9,19.0
43890,2024-04-02 05:30:00,-45.37,59.97,-55.4,54.8
43891,2024-04-02 05:45:00,-47.79,59.97,-114.0,127.1
43892,2024-04-02 06:00:00,106.87,47.16,18.3,-36.2
43893,2024-04-02 06:15:00,99.53,47.16,-2.0,-7.7
43894,2024-04-02 06:30:00,-45.38,47.16,-46.7,43.7
43895,2024-04-02 06:45:00,-75.9,47.16,-52.6,70.0
43896,2024-04-02 07:00:00,-47.71,25.14,1.8,6.0
43897,2024-04-02 07:15:00,128.52,25.14,55.1,-78.7
43898,2024-04-02 07:30:00,-49.35,25.14,-37.9,32.2
43899,2024-04-02 07:45:00,-60.84,25.14,-50.2,68.0
43900,2024-04-02 08:00:00,151.49,8.66,132.4,-175.8
43901,2024-04-02 08:15:00,128.78,8.66,174.1,-189.6
43902,2024-04-02 08:30:00,115.86,8.66,166.5,-172.2
43903,2024-04-02 08:45:00,112.72,8.66,82.4,-78.1
43904,2024-04-02 09:00:00,83.11,7.14,32.5,-51.8
43905,2024-04-02 09:15:00,87.16,7.14,130.8,-159.8
43906,2024-04-02 09:30:00,221.81,7.14,182.3,-200.7
43907,2024-04-02 09:45:00,219.0,7.14,50.5,-44.3
43908,2024-04-02 10:00:00,-44.21,1.62,-116.0,126.0
43909,2024-04-02 10:15:00,-54.76,1.62,-74.9,78.6
43910,2024-04-02 10:30:00,-186.21,1.62,-103.9,126.2
43911,2024-04-02 10:45:00,-76.0,1.62,-44.6,39.2
43912,2024-04-02 11:00:00,71.06,0.36,87.0,-99.1
43913,2024-04-02 11:15:00,-102.93,0.36,-57.7,80.8
43914,2024-04-02 11:30:00,70.75,0.36,27.9,-3.5
43915,2024-04-02 11:45:00,74.27,0.36,107.9,-128.5
43916,2024-04-02 12:00:00,213.63,0.03,292.0,-361.7
43917,2024-04-02 12:15:00,73.96,0.03,76.0,-53.8
43918,2024-04-02 12:30:00,-75.16,0.03,-74.8,115.8
43919,2024-04-02 12:45:00,171.17,0.03,45.9,-77.3
43920,2024-04-02 13:00:00,250.97,0.0,398.8,-462.7
43921,2024-04-02 13:15:00,219.0,0.0,174.7,-133.5
43922,2024-04-02 13:30:00,161.0,0.0,46.6,-32.2
43923,2024-04-02 13:45:00,162.68,0.0,15.3,-34.5
43924,2024-04-02 14:00:00,-54.06,4.31,-2.1,5.4
43925,2024-04-02 14:15:00,-45.01,4.31,-31.7,23.4
43926,2024-04-02 14:30:00,-45.0,4.31,-66.9,45.9
43927,2024-04-02 14:45:00,113.73,4.31,17.9,-57.0
43928,2024-04-02 15:00:00,142.27,22.02,-32.2,-2.7
43929,2024-04-02 15:15:00,228.52,22.02,155.3,-210.4
43930,2024-04-02 15:30:00,256.83,22.02,227.7,-304.4
43931,2024-04-02 15:45:00,282.42,22.02,192.9,-270.9
43932,2024-04-02 16:00:00,-100.98,53.81,-241.7,267.6
43933,2024-04-02 16:15:00,192.77,53.81,16.9,-68.9
43934,2024-04-02 16:30:00,232.76,53.81,228.8,-305.1
43935,2024-04-02 16:45:00,248.14,53.81,190.9,-219.9
43936,2024-04-02 17:00:00,-52.3,69.3,-54.9,46.8
43937,2024-04-02 17:15:00,216.1,69.3,69.4,-110.8
43938,2024-04-02 17:30:00,268.62,69.3,99.5,-211.9
43939,2024-04-02 17:45:00,316.34,69.3,178.6,-523.0
43940,2024-04-02 18:00:00,360.02,90.05,310.2,-440.0
43941,2024-04-02 18:15:00,321.67,90.05,276.2,-314.1
43942,2024-04-02 18:30:00,179.87,90.05,181.6,-214.5
43943,2024-04-02 18:45:00,166.6,90.05,21.9,-50.5
43944,2024-04-02 19:00:00,161.94,65.33,97.6,-152.8
43945,2024-04-02 19:15:00,-48.27,65.33,-93.6,76.9
43946,2024-04-02 19:30:00,-228.14,65.33,-106.2,105.6
43947,2024-04-02 19:45:00,-420.05,65.33,-118.4,102.8
43948,2024-04-02 20:00:00,234.59,73.25,-2.3,-5.3
43949,2024-04-02 20:15:00,185.69,73.25,76.9,-120.0
43950,2024-04-02 20:30:00,174.54,73.25,91.6,-149.6
43951,2024-04-02 20:45:00,254.04,73.25,171.5,-265.1
43952,2024-04-02 21:00:00,386.86,69.5,538.8,-895.5
43953,2024-04-02 21:15:00,399.05,69.5,602.2,-621.2
43954,2024-04-02 21:30:00,367.05,69.5,397.3,-390.3
43955,2024-04-02 21:45:00,294.56,69.5,253.8,-155.1
43956,2024-04-02 22:00:00,180.45,40.85,100.9,-119.4
43957,2024-04-02 22:15:00,150.0,40.85,89.6,-25.2
43958,2024-04-02 22:30:00,-129.76,40.85,-52.1,44.6
43959,2024-04-02 22:45:00,170.12,40.85,62.5,-51.2
43960,2024-04-02 23:00:00,103.63,44.07,41.8,-62.7
43961,2024-04-02 23:15:00,219.43,44.07,59.0,-106.5
43962,2024-04-02 23:30:00,279.91,44.07,217.0,-346.2
43963,2024-04-02 23:45:00,299.79,44.07,306.3,-305.7
43964,2024-04-03 00:00:00,166.16,44.28,257.6,-278.2
43965,2024-04-03 00:15:00,150.0,44.28,152.4,-139.1
43966,2024-04-03 00:30:00,-184.49,44.28,-23.9,46.1
43967,2024-04-03 00:45:00,180.52,44.28,18.9,-52.3
43968,2024-04-03 01:00:00,225.38,44.38,45.8,-76.0
43969,2024-04-03 01:15:00,219.31,44.38,56.7,-82.2
43970,2024-04-03 01:30:00,141.34,44.38,109.5,-142.2
43971,2024-04-03 01:45:00,91.62,44.38,30.3,-22.5
43972,2024-04-03 02:00:00,-108.76,46.93,-31.3,21.4
43973,2024-04-03 02:15:00,108.31,46.93,73.4,-81.1
43974,2024-04-03 02:30:00,97.74,46.93,148.6,-162.9
43975,2024-04-03 02:45:00,220.0,46.93,60.1,-60.2
43976,2024-04-03 03:00:00,143.65,44.18,21.4,-37.8
43977,2024-04-03 03:15:00,-53.65,44.18,1.3,0.5
43978,2024-04-03 03:30:00,111.58,44.18,25.9,-45.3
43979,2024-04-03 03:45:00,118.11,44.18,54.0,-63.7
43980,2024-04-03 04:00:00,-3.67,57.0,-24.5,9.5
43981,2024-04-03 04:15:00,130.0,57.0,67.8,-92.1
43982,2024-04-03 04:30:00,-52.87,57.0,-37.8,22.8
43983,2024-04-03 04:45:00,166.89,57.0,35.6,-94.1
43984,2024-04-03 05:00:00,215.15,80.0,67.6,-39.6
43985,2024-04-03 05:15:00,-56.47,80.0,-30.6,34.7
43986,2024-04-03 05:30:00,214.45,80.0,-6.0,-20.3
43987,2024-04-03 05:45:00,-54.67,80.0,-23.8,13.3
43988,2024-04-03 06:00:00,157.41,103.24,-14.8,-5.8
43989,2024-04-03 06:15:00,-51.47,103.24,-110.4,107.7
43990,2024-04-03 06:30:00,-51.13,103.24,-75.5,57.0
43991,2024-04-03 06:45:00,-47.87,103.24,-120.6,100.3
43992,2024-04-03 07:00:00,-132.16,92.33,-91.9,101.4
43993,2024-04-03 07:15:00,-67.13,92.33,-39.7,33.1
43994,2024-04-03 07:30:00,-220.28,92.33,-87.9,97.9
43995,2024-04-03 07:45:00,-253.29,92.33,-30.6,38.3
43996,2024-04-03 08:00:00,-255.06,93.5,-68.6,71.8
43997,2024-04-03 08:15:00,-299.05,93.5,-84.6,118.6
43998,2024-04-03 08:30:00,162.52,93.5,0.6,-27.4
43999,2024-04-03 08:45:00,210.82,93.5,20.3,-10.8
44000,2024-04-03 09:00:00,-241.93,81.4,-64.8,32.7
44001,2024-04-03 09:15:00,-210.7,81.4,-84.5,85.6
44002,2024-04-03 09:30:00,112.67,81.4,76.5,-94.8
44003,2024-04-03 09:45:00,96.13,81.4,11.2,-20.7
44004,2024-04-03 10:00:00,10.0,57.95,-47.1,31.4
44005,2024-04-03 10:15:00,-55.74,57.95,-46.1,67.8
44006,2024-04-03 10:30:00,-108.62,57.95,-97.5,99.7
44007,2024-04-03 10:45:00,-159.09,57.95,-150.6,150.1
44008,2024-04-03 11:00:00,252.35,34.17,149.4,-155.5
44009,2024-04-03 11:15:00,-165.98,34.17,-80.3,89.0
44010,2024-04-03 11:30:00,-233.61,34.17,-142.0,225.9
44011,2024-04-03 11:45:00,-205.79,34.17,-266.7,315.2
44012,2024-04-03 12:00:00,-277.05,25.48,-195.1,131.4
44013,2024-04-03 12:15:00,-171.26,25.48,-408.7,473.8
44014,2024-04-03 12:30:00,-256.44,25.48,-475.1,441.0
44015,2024-04-03 12:45:00,-168.49,25.48,-252.2,231.8
44016,2024-04-03 13:00:00,80.01,22.72,137.0,-137.6
44017,2024-04-03 13:15:00,-140.03,22.72,-97.8,174.9
44018,2024-04-03 13:30:00,-204.67,22.72,-90.0,39.1
44019,2024-04-03 13:45:00,134.16,22.72,4.3,-38.1
44020,2024-04-03 14:00:00,170.34,23.83,203.0,-205.2
44021,2024-04-03 14:15:00,220.0,23.83,52.9,-29.3
44022,2024-04-03 14:30:00,100.63,23.83,194.4,-212.1
44023,2024-04-03 14:45:00,99.32,23.83,128.2,-133.9
44024,2024-04-03 15:00:00,200.77,28.52,47.0,-28.6
44025,2024-04-03 15:15:00,94.54,28.52,45.4,-54.9
44026,2024-04-03 15:30:00,98.01,28.52,302.8,-320.2
44027,2024-04-03 15:45:00,244.21,28.52,226.5,-235.8
44028,2024-04-03 16:00:00,220.0,46.63,35.9,-15.2
44029,2024-04-03 16:15:00,-74.67,46.63,-8.6,4.3
44030,2024-04-03 16:30:00,159.22,46.63,-37.3,-9.1
44031,2024-04-03 16:45:00,213.71,46.63,34.7,-86.0
44032,2024-04-03 17:00:00,-97.59,71.24,1.0,13.9
44033,2024-04-03 17:15:00,119.96,71.24,-19.0,-3.0
44034,2024-04-03 17:30:00,171.6,71.24,-28.3,-2.9
44035,2024-04-03 17:45:00,139.26,71.24,57.2,-81.0
44036,2024-04-03 18:00:00,145.13,66.09,3.5,-19.8
44037,2024-04-03 18:15:00,-40.11,66.09,-67.2,59.5
44038,2024-04-03 18:30:00,-42.28,66.09,-36.9,33.7
44039,2024-04-03 18:45:00,-51.62,66.09,-18.1,18.7
44040,2024-04-03 19:00:00,114.12,48.85,63.4,-88.6
44041,2024-04-03 19:15:00,203.53,48.85,27.0,-37.9
44042,2024-04-03 19:30:00,203.83,48.85,44.6,-64.4
44043,2024-04-03 19:45:00,-72.05,48.85,-8.0,51.1
44044,2024-04-03 20:00:00,248.66,45.01,-29.6,-18.5
44045,2024-04-03 20:15:00,110.74,45.01,11.7,-26.8
44046,2024-04-03 20:30:00,104.22,45.01,210.0,-223.5
44047,2024-04-03 20:45:00,103.43,45.01,131.0,-149.3
44048,2024-04-03 21:00:00,220.0,37.01,108.3,-138.2
44049,2024-04-03 21:15:00,220.0,37.01,11.7,-26.9
44050,2024-04-03 21:30:00,-58.47,37.01,21.2,6.4
44051,2024-04-03 21:45:00,-127.06,37.01,-37.0,87.5
44052,2024-04-03 22:00:00,217.51,17.73,19.8,-72.4
44053,2024-04-03 22:15:00,115.59,17.73,24.2,-59.9
44054,2024-04-03 22:30:00,190.23,17.73,99.6,-138.0
44055,2024-04-03 22:45:00,178.66,17.73,106.0,-155.0
44056,2024-04-03 23:00:00,250.78,15.7,186.6,-353.6
44057,2024-04-03 23:15:00,282.92,15.7,267.9,-265.7
44058,2024-04-03 23:30:00,92.03,15.7,132.8,-130.7
44059,2024-04-03 23:45:00,92.07,15.7,35.9,-26.2
44060,2024-04-04 00:00:00,95.48,17.93,28.6,-49.7
44061,2024-04-04 00:15:00,104.0,17.93,25.0,-52.5
44062,2024-04-04 00:30:00,-63.39,17.93,-86.3,64.6
44063,2024-04-04 00:45:00,-64.03,17.93,-51.5,39.9
44064,2024-04-04 01:00:00,230.04,18.72,85.3,-143.4
44065,2024-04-04 01:15:00,156.73,18.72,14.7,-43.4
44066,2024-04-04 01:30:00,105.29,18.72,16.2,-51.4
44067,2024-04-04 01:45:00,108.23,18.72,40.8,-73.7
44068,2024-04-04 02:00:00,91.76,17.41,31.5,-56.5
44069,2024-04-04 02:15:00,-63.43,17.41,-84.5,62.9
44070,2024-04-04 02:30:00,-63.43,17.41,-100.4,88.7
44071,2024-04-04 02:45:00,-65.81,17.41,-180.0,163.5
44072,2024-04-04 03:00:00,-63.44,20.13,-59.5,49.8
44073,2024-04-04 03:15:00,-64.16,20.13,-192.9,170.5
44074,2024-04-04 03:30:00,134.13,20.13,23.8,-55.2
44075,2024-04-04 03:45:00,84.55,20.13,15.4,-27.7
44076,2024-04-04 04:00:00,-76.07,21.67,-171.6,186.7
44077,2024-04-04 04:15:00,-74.75,21.67,-98.9,92.1
44078,2024-04-04 04:30:00,100.83,21.67,7.4,-43.3
44079,2024-04-04 04:45:00,135.24,21.67,59.2,-50.2
44080,2024-04-04 05:00:00,-219.88,31.45,-77.0,90.6
44081,2024-04-04 05:15:00,-73.39,31.45,-62.5,55.5
44082,2024-04-04 05:30:00,85.97,31.45,-2.6,-14.1
44083,2024-04-04 05:45:00,85.7,31.45,94.6,-113.0
44084,2024-04-04 06:00:00,201.38,35.0,89.7,-147.3
44085,2024-04-04 06:15:00,221.16,35.0,112.3,-168.1
44086,2024-04-04 06:30:00,236.4,35.0,75.2,-146.9
44087,2024-04-04 06:45:00,230.76,35.0,62.2,-139.7
44088,2024-04-04 07:00:00,240.07,27.43,107.6,-183.9
44089,2024-04-04 07:15:00,222.76,27.43,-13.1,-21.5
44090,2024-04-04 07:30:00,-109.42,27.43,-10.6,25.9
44091,2024-04-04 07:45:00,-197.23,27.43,-123.0,110.9
44092,2024-04-04 08:00:00,-55.83,35.86,-102.0,103.6
44093,2024-04-04 08:15:00,-92.7,35.86,-54.1,48.7
44094,2024-04-04 08:30:00,-61.41,35.86,-138.6,145.8
44095,2024-04-04 08:45:00,-71.19,35.86,-281.7,266.5
44096,2024-04-04 09:00:00,213.77,21.08,56.8,-171.4
44097,2024-04-04 09:15:00,230.68,21.08,154.0,-97.8
44098,2024-04-04 09:30:00,193.84,21.08,42.1,-66.1
44099,2024-04-04 09:45:00,-93.43,21.08,-78.3,25.5
44100,2024-04-04 10:00:00,245.49,18.0,423.7,-449.9
44101,2024-04-04 10:15:00,240.07,18.0,139.9,-178.6
44102,2024-04-04 10:30:00,230.54,18.0,114.0,-79.9
44103,2024-04-04 10:45:00,130.56,18.0,26.5,-36.4
44104,2024-04-04 11:00:00,240.08,16.92,157.6,-197.7
44105,2024-04-04 11:15:00,234.57,16.92,247.2,-280.0
44106,2024-04-04 11:30:00,235.08,16.92,152.6,-152.9
44107,2024-04-04 11:45:00,-62.34,16.92,-34.9,68.3
44108,2024-04-04 12:00:00,-68.2,16.71,-161.4,194.6
44109,2024-04-04 12:15:00,-76.0,16.71,-96.1,73.6
44110,2024-04-04 12:30:00,-65.0,16.71,-59.0,72.7
44111,2024-04-04 12:45:00,-178.32,16.71,-89.8,122.8
44112,2024-04-04 13:00:00,-120.98,17.09,-134.1,206.9
44113,2024-04-04 13:15:00,245.75,17.09,-162.2,-9.0
44114,2024-04-04 13:30:00,194.61,17.09,-32.0,-8.1
44115,2024-04-04 13:45:00,-56.22,17.09,-169.8,187.3
44116,2024-04-04 14:00:00,-222.11,17.39,-141.3,200.5
44117,2024-04-04 14:15:00,-90.62,17.39,-78.1,118.2
44118,2024-04-04 14:30:00,157.18,17.39,-20.5,-39.8
44119,2024-04-04 14:45:00,173.08,17.39,45.6,-45.2
44120,2024-04-04 15:00:00,-234.12,21.15,-110.0,131.8
44121,2024-04-04 15:15:00,92.53,21.15,41.1,-51.9
44122,2024-04-04 15:30:00,199.87,21.15,111.9,-224.5
44123,2024-04-04 15:45:00,250.08,21.15,236.4,-241.1
44124,2024-04-04 16:00:00,-194.76,36.14,-271.7,282.9
44125,2024-04-04 16:15:00,214.79,36.14,-1.7,-1.8
44126,2024-04-04 16:30:00,-50.48,36.14,-26.2,12.2
44127,2024-04-04 16:45:00,-50.12,36.14,-113.3,87.8
44128,2024-04-04 17:00:00,-95.99,57.66,-113.8,103.7
44129,2024-04-04 17:15:00,-75.58,57.66,-58.5,46.5
44130,2024-04-04 17:30:00,134.17,57.66,-2.3,-18.8
44131,2024-04-04 17:45:00,132.22,57.66,42.2,-74.2
44132,2024-04-04 18:00:00,123.83,58.47,161.6,-189.0
44133,2024-04-04 18:15:00,222.9,58.47,202.9,-215.0
44134,2024-04-04 18:30:00,222.24,58.47,155.8,-164.5
44135,2024-04-04 18:45:00,221.54,58.47,166.5,-182.5
44136,2024-04-04 19:00:00,230.67,45.23,123.2,-181.5
44137,2024-04-04 19:15:00,230.39,45.23,144.5,-155.8
44138,2024-04-04 19:30:00,221.01,45.23,148.2,-160.7
44139,2024-04-04 19:45:00,219.0,45.23,76.0,-14.2
44140,2024-04-04 20:00:00,235.91,42.15,-32.5,-32.5
44141,2024-04-04 20:15:00,107.34,42.15,31.4,-52.2
44142,2024-04-04 20:30:00,110.53,42.15,45.1,-66.7
44143,2024-04-04 20:45:00,-110.15,42.15,-45.0,65.6
44144,2024-04-04 21:00:00,-152.2,32.99,-43.8,3.9
44145,2024-04-04 21:15:00,-77.49,32.99,-33.9,55.1
44146,2024-04-04 21:30:00,-82.66,32.99,-51.9,45.0
44147,2024-04-04 21:45:00,100.0,32.99,3.9,-2.0
44148,2024-04-04 22:00:00,242.87,35.64,48.8,-100.4
44149,2024-04-04 22:15:00,220.93,35.64,56.3,-95.4
44150,2024-04-04 22:30:00,267.27,35.64,124.4,-249.7
44151,2024-04-04 22:45:00,246.02,35.64,197.2,-261.4
44152,2024-04-04 23:00:00,276.12,31.89,216.0,-364.4
44153,2024-04-04 23:15:00,346.43,31.89,402.4,-519.6
44154,2024-04-04 23:30:00,328.04,31.89,311.3,-308.5
44155,2024-04-04 23:45:00,113.51,31.89,131.4,-139.0
44156,2024-04-05 00:00:00,153.11,27.85,57.7,-72.0
44157,2024-04-05 00:15:00,105.0,27.85,-6.0,-1.3
44158,2024-04-05 00:30:00,-57.61,27.85,-66.3,58.4
44159,2024-04-05 00:45:00,-61.16,27.85,-253.9,248.4
44160,2024-04-05 01:00:00,-215.12,21.59,-350.3,355.6
44161,2024-04-05 01:15:00,-113.37,21.59,-222.3,252.0
44162,2024-04-05 01:30:00,-130.3,21.59,-343.1,334.9
44163,2024-04-05 01:45:00,-276.52,21.59,-233.2,255.3
44164,2024-04-05 02:00:00,-72.57,23.17,-112.4,135.6
44165,2024-04-05 02:15:00,-67.47,23.17,-87.5,88.0
44166,2024-04-05 02:30:00,-62.07,23.17,-19.3,12.0
44167,2024-04-05 02:45:00,134.7,23.17,135.1,-154.6
44168,2024-04-05 03:00:00,99.69,21.39,189.5,-203.1
44169,2024-04-05 03:15:00,112.64,21.39,283.9,-289.6
44170,2024-04-05 03:30:00,126.29,21.39,252.4,-264.2
44171,2024-04-05 03:45:00,244.99,21.39,13.5,-42.8
44172,2024-04-05 04:00:00,-72.21,29.47,-129.0,122.0
44173,2024-04-05 04:15:00,133.57,29.47,25.5,-54.9
44174,2024-04-05 04:30:00,127.99,29.47,7.2,-24.5
44175,2024-04-05 04:45:00,136.24,29.47,1.3,-28.5
44176,2024-04-05 05:00:00,-55.46,42.68,-50.0,21.4
44177,2024-04-05 05:15:00,130.41,42.68,30.5,-69.8
44178,2024-04-05 05:30:00,-68.85,42.68,-9.7,1.8
