Timestamp start (Europe/Brussels),Timestamp end (Europe/Brussels),Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh),dtbe,dtutc
03/01/2024 08:15,03/01/2024 08:30,81.58,2024-01-03 08:15:00+01:00,2024-01-03 07:15:00+00:00
03/01/2024 08:30,03/01/2024 08:45,81.58,2024-01-03 08:30:00+01:00,2024-01-03 07:30:00+00:00
03/01/2024 08:45,03/01/2024 09:00,81.58,2024-01-03 08:45:00+01:00,2024-01-03 07:45:00+00:00
03/01/2024 09:00,03/01/2024 09:15,86.25,2024-01-03 09:00:00+01:00,2024-01-03 08:00:00+00:00
03/01/2024 09:15,03/01/2024 09:30,86.25,2024-01-03 09:15:00+01:00,2024-01-03 08:15:00+00:00
03/01/2024 09:30,03/01/2024 09:45,86.25,2024-01-03 09:30:00+01:00,2024-01-03 08:30:00+00:00
03/01/2024 09:45,03/01/2024 10:00,86.25,2024-01-03 09:45:00+01:00,2024-01-03 08:45:00+00:00
03/01/2024 10:00,03/01/2024 10:15,86.3,2024-01-03 10:00:00+01:00,2024-01-03 09:00:00+00:00
03/01/2024 10:15,03/01/2024 10:30,86.3,2024-01-03 10:15:00+01:00,2024-01-03 09:15:00+00:00
03/01/2024 10:30,03/01/2024 10:45,86.3,2024-01-03 10:30:00+01:00,2024-01-03 09:30:00+00:00
03/01/2024 10:45,03/01/2024 11:00,86.3,2024-01-03 10:45:00+01:00,2024-01-03 09:45:00+00:00
03/01/2024 11:00,03/01/2024 11:15,84.13,2024-01-03 11:00:00+01:00,2024-01-03 10:00:00+00:00
03/01/2024 11:15,03/01/2024 11:30,84.13,2024-01-03 11:15:00+01:00,2024-01-03 10:15:00+00:00
03/01/2024 11:30,03/01/2024 11:45,84.13,2024-01-03 11:30:00+01:00,2024-01-03 10:30:00+00:00
03/01/2024 11:45,03/01/2024 12:00,84.13,2024-01-03 11:45:00+01:00,2024-01-03 10:45:00+00:00
03/01/2024 12:00,03/01/2024 12:15,81.65,2024-01-03 12:00:00+01:00,2024-01-03 11:00:00+00:00
03/01/2024 12:15,03/01/2024 12:30,81.65,2024-01-03 12:15:00+01:00,2024-01-03 11:15:00+00:00
03/01/2024 12:30,03/01/2024 12:45,81.65,2024-01-03 12:30:00+01:00,2024-01-03 11:30:00+00:00
03/01/2024 12:45,03/01/2024 13:00,81.65,2024-01-03 12:45:00+01:00,2024-01-03 11:45:00+00:00
03/01/2024 13:00,03/01/2024 13:15,82.45,2024-01-03 13:00:00+01:00,2024-01-03 12:00:00+00:00
03/01/2024 13:15,03/01/2024 13:30,82.45,2024-01-03 13:15:00+01:00,2024-01-03 12:15:00+00:00
03/01/2024 13:30,03/01/2024 13:45,82.45,2024-01-03 13:30:00+01:00,2024-01-03 12:30:00+00:00
03/01/2024 13:45,03/01/2024 14:00,82.45,2024-01-03 13:45:00+01:00,2024-01-03 12:45:00+00:00
03/01/2024 14:00,03/01/2024 14:15,81.11,2024-01-03 14:00:00+01:00,2024-01-03 13:00:00+00:00
03/01/2024 14:15,03/01/2024 14:30,81.11,2024-01-03 14:15:00+01:00,2024-01-03 13:15:00+00:00
03/01/2024 14:30,03/01/2024 14:45,81.11,2024-01-03 14:30:00+01:00,2024-01-03 13:30:00+00:00
03/01/2024 14:45,03/01/2024 15:00,81.11,2024-01-03 14:45:00+01:00,2024-01-03 13:45:00+00:00
03/01/2024 15:00,03/01/2024 15:15,81.49,2024-01-03 15:00:00+01:00,2024-01-03 14:00:00+00:00
03/01/2024 15:15,03/01/2024 15:30,81.49,2024-01-03 15:15:00+01:00,2024-01-03 14:15:00+00:00
03/01/2024 15:30,03/01/2024 15:45,81.49,2024-01-03 15:30:00+01:00,2024-01-03 14:30:00+00:00
03/01/2024 15:45,03/01/2024 16:00,81.49,2024-01-03 15:45:00+01:00,2024-01-03 14:45:00+00:00
03/01/2024 16:00,03/01/2024 16:15,85.6,2024-01-03 16:00:00+01:00,2024-01-03 15:00:00+00:00
03/01/2024 16:15,03/01/2024 16:30,85.6,2024-01-03 16:15:00+01:00,2024-01-03 15:15:00+00:00
03/01/2024 16:30,03/01/2024 16:45,85.6,2024-01-03 16:30:00+01:00,2024-01-03 15:30:00+00:00
03/01/2024 16:45,03/01/2024 17:00,85.6,2024-01-03 16:45:00+01:00,2024-01-03 15:45:00+00:00
03/01/2024 17:00,03/01/2024 17:15,99.09,2024-01-03 17:00:00+01:00,2024-01-03 16:00:00+00:00
03/01/2024 17:15,03/01/2024 17:30,99.09,2024-01-03 17:15:00+01:00,2024-01-03 16:15:00+00:00
03/01/2024 17:30,03/01/2024 17:45,99.09,2024-01-03 17:30:00+01:00,2024-01-03 16:30:00+00:00
03/01/2024 17:45,03/01/2024 18:00,99.09,2024-01-03 17:45:00+01:00,2024-01-03 16:45:00+00:00
03/01/2024 18:00,03/01/2024 18:15,105.11,2024-01-03 18:00:00+01:00,2024-01-03 17:00:00+00:00
03/01/2024 18:15,03/01/2024 18:30,105.11,2024-01-03 18:15:00+01:00,2024-01-03 17:15:00+00:00
03/01/2024 18:30,03/01/2024 18:45,105.11,2024-01-03 18:30:00+01:00,2024-01-03 17:30:00+00:00
03/01/2024 18:45,03/01/2024 19:00,105.11,2024-01-03 18:45:00+01:00,2024-01-03 17:45:00+00:00
03/01/2024 19:00,03/01/2024 19:15,101.85,2024-01-03 19:00:00+01:00,2024-01-03 18:00:00+00:00
03/01/2024 19:15,03/01/2024 19:30,101.85,2024-01-03 19:15:00+01:00,2024-01-03 18:15:00+00:00
03/01/2024 19:30,03/01/2024 19:45,101.85,2024-01-03 19:30:00+01:00,2024-01-03 18:30:00+00:00
03/01/2024 19:45,03/01/2024 20:00,101.85,2024-01-03 19:45:00+01:00,2024-01-03 18:45:00+00:00
03/01/2024 20:00,03/01/2024 20:15,95.89,2024-01-03 20:00:00+01:00,2024-01-03 19:00:00+00:00
03/01/2024 20:15,03/01/2024 20:30,95.89,2024-01-03 20:15:00+01:00,2024-01-03 19:15:00+00:00
03/01/2024 20:30,03/01/2024 20:45,95.89,2024-01-03 20:30:00+01:00,2024-01-03 19:30:00+00:00
03/01/2024 20:45,03/01/2024 21:00,95.89,2024-01-03 20:45:00+01:00,2024-01-03 19:45:00+00:00
03/01/2024 21:00,03/01/2024 21:15,82.38,2024-01-03 21:00:00+01:00,2024-01-03 20:00:00+00:00
03/01/2024 21:15,03/01/2024 21:30,82.38,2024-01-03 21:15:00+01:00,2024-01-03 20:15:00+00:00
03/01/2024 21:30,03/01/2024 21:45,82.38,2024-01-03 21:30:00+01:00,2024-01-03 20:30:00+00:00
03/01/2024 21:45,03/01/2024 22:00,82.38,2024-01-03 21:45:00+01:00,2024-01-03 20:45:00+00:00
03/01/2024 22:00,03/01/2024 22:15,74.58,2024-01-03 22:00:00+01:00,2024-01-03 21:00:00+00:00
03/01/2024 22:15,03/01/2024 22:30,74.58,2024-01-03 22:15:00+01:00,2024-01-03 21:15:00+00:00
03/01/2024 22:30,03/01/2024 22:45,74.58,2024-01-03 22:30:00+01:00,2024-01-03 21:30:00+00:00
03/01/2024 22:45,03/01/2024 23:00,74.58,2024-01-03 22:45:00+01:00,2024-01-03 21:45:00+00:00
03/01/2024 23:00,03/01/2024 23:15,63.44,2024-01-03 23:00:00+01:00,2024-01-03 22:00:00+00:00
03/01/2024 23:15,03/01/2024 23:30,63.44,2024-01-03 23:15:00+01:00,2024-01-03 22:15:00+00:00
03/01/2024 23:30,03/01/2024 23:45,63.44,2024-01-03 23:30:00+01:00,2024-01-03 22:30:00+00:00
03/01/2024 23:45,04/01/2024 00:00,63.44,2024-01-03 23:45:00+01:00,2024-01-03 22:45:00+00:00
04/01/2024 00:00,04/01/2024 00:15,66.02,2024-01-04 00:00:00+01:00,2024-01-03 23:00:00+00:00
04/01/2024 00:15,04/01/2024 00:30,66.02,2024-01-04 00:15:00+01:00,2024-01-03 23:15:00+00:00
04/01/2024 00:30,04/01/2024 00:45,66.02,2024-01-04 00:30:00+01:00,2024-01-03 23:30:00+00:00
04/01/2024 00:45,04/01/2024 01:00,66.02,2024-01-04 00:45:00+01:00,2024-01-03 23:45:00+00:00
04/01/2024 01:00,04/01/2024 01:15,63.36,2024-01-04 01:00:00+01:00,2024-01-04 00:00:00+00:00
04/01/2024 01:15,04/01/2024 01:30,63.36,2024-01-04 01:15:00+01:00,2024-01-04 00:15:00+00:00
04/01/2024 01:30,04/01/2024 01:45,63.36,2024-01-04 01:30:00+01:00,2024-01-04 00:30:00+00:00
04/01/2024 01:45,04/01/2024 02:00,63.36,2024-01-04 01:45:00+01:00,2024-01-04 00:45:00+00:00
04/01/2024 02:00,04/01/2024 02:15,60.14,2024-01-04 02:00:00+01:00,2024-01-04 01:00:00+00:00
04/01/2024 02:15,04/01/2024 02:30,60.14,2024-01-04 02:15:00+01:00,2024-01-04 01:15:00+00:00
04/01/2024 02:30,04/01/2024 02:45,60.14,2024-01-04 02:30:00+01:00,2024-01-04 01:30:00+00:00
04/01/2024 02:45,04/01/2024 03:00,60.14,2024-01-04 02:45:00+01:00,2024-01-04 01:45:00+00:00
04/01/2024 03:00,04/01/2024 03:15,56.33,2024-01-04 03:00:00+01:00,2024-01-04 02:00:00+00:00
04/01/2024 03:15,04/01/2024 03:30,56.33,2024-01-04 03:15:00+01:00,2024-01-04 02:15:00+00:00
04/01/2024 03:30,04/01/2024 03:45,56.33,2024-01-04 03:30:00+01:00,2024-01-04 02:30:00+00:00
04/01/2024 03:45,04/01/2024 04:00,56.33,2024-01-04 03:45:00+01:00,2024-01-04 02:45:00+00:00
04/01/2024 04:00,04/01/2024 04:15,56.62,2024-01-04 04:00:00+01:00,2024-01-04 03:00:00+00:00
04/01/2024 04:15,04/01/2024 04:30,56.62,2024-01-04 04:15:00+01:00,2024-01-04 03:15:00+00:00
04/01/2024 04:30,04/01/2024 04:45,56.62,2024-01-04 04:30:00+01:00,2024-01-04 03:30:00+00:00
04/01/2024 04:45,04/01/2024 05:00,56.62,2024-01-04 04:45:00+01:00,2024-01-04 03:45:00+00:00
04/01/2024 05:00,04/01/2024 05:15,57.27,2024-01-04 05:00:00+01:00,2024-01-04 04:00:00+00:00
04/01/2024 05:15,04/01/2024 05:30,57.27,2024-01-04 05:15:00+01:00,2024-01-04 04:15:00+00:00
04/01/2024 05:30,04/01/2024 05:45,57.27,2024-01-04 05:30:00+01:00,2024-01-04 04:30:00+00:00
04/01/2024 05:45,04/01/2024 06:00,57.27,2024-01-04 05:45:00+01:00,2024-01-04 04:45:00+00:00
04/01/2024 06:00,04/01/2024 06:15,65.0,2024-01-04 06:00:00+01:00,2024-01-04 05:00:00+00:00
04/01/2024 06:15,04/01/2024 06:30,65.0,2024-01-04 06:15:00+01:00,2024-01-04 05:15:00+00:00
04/01/2024 06:30,04/01/2024 06:45,65.0,2024-01-04 06:30:00+01:00,2024-01-04 05:30:00+00:00
04/01/2024 06:45,04/01/2024 07:00,65.0,2024-01-04 06:45:00+01:00,2024-01-04 05:45:00+00:00
04/01/2024 07:00,04/01/2024 07:15,81.52,2024-01-04 07:00:00+01:00,2024-01-04 06:00:00+00:00
04/01/2024 07:15,04/01/2024 07:30,81.52,2024-01-04 07:15:00+01:00,2024-01-04 06:15:00+00:00
04/01/2024 07:30,04/01/2024 07:45,81.52,2024-01-04 07:30:00+01:00,2024-01-04 06:30:00+00:00
04/01/2024 07:45,04/01/2024 08:00,81.52,2024-01-04 07:45:00+01:00,2024-01-04 06:45:00+00:00
04/01/2024 08:00,04/01/2024 08:15,93.39,2024-01-04 08:00:00+01:00,2024-01-04 07:00:00+00:00
04/01/2024 08:15,04/01/2024 08:30,93.39,2024-01-04 08:15:00+01:00,2024-01-04 07:15:00+00:00
04/01/2024 08:30,04/01/2024 08:45,93.39,2024-01-04 08:30:00+01:00,2024-01-04 07:30:00+00:00
04/01/2024 08:45,04/01/2024 09:00,93.39,2024-01-04 08:45:00+01:00,2024-01-04 07:45:00+00:00
04/01/2024 09:00,04/01/2024 09:15,96.92,2024-01-04 09:00:00+01:00,2024-01-04 08:00:00+00:00
04/01/2024 09:15,04/01/2024 09:30,96.92,2024-01-04 09:15:00+01:00,2024-01-04 08:15:00+00:00
04/01/2024 09:30,04/01/2024 09:45,96.92,2024-01-04 09:30:00+01:00,2024-01-04 08:30:00+00:00
04/01/2024 09:45,04/01/2024 10:00,96.92,2024-01-04 09:45:00+01:00,2024-01-04 08:45:00+00:00
04/01/2024 10:00,04/01/2024 10:15,97.52,2024-01-04 10:00:00+01:00,2024-01-04 09:00:00+00:00
04/01/2024 10:15,04/01/2024 10:30,97.52,2024-01-04 10:15:00+01:00,2024-01-04 09:15:00+00:00
04/01/2024 10:30,04/01/2024 10:45,97.52,2024-01-04 10:30:00+01:00,2024-01-04 09:30:00+00:00
04/01/2024 10:45,04/01/2024 11:00,97.52,2024-01-04 10:45:00+01:00,2024-01-04 09:45:00+00:00
04/01/2024 11:00,04/01/2024 11:15,92.87,2024-01-04 11:00:00+01:00,2024-01-04 10:00:00+00:00
04/01/2024 11:15,04/01/2024 11:30,92.87,2024-01-04 11:15:00+01:00,2024-01-04 10:15:00+00:00
04/01/2024 11:30,04/01/2024 11:45,92.87,2024-01-04 11:30:00+01:00,2024-01-04 10:30:00+00:00
04/01/2024 11:45,04/01/2024 12:00,92.87,2024-01-04 11:45:00+01:00,2024-01-04 10:45:00+00:00
04/01/2024 12:00,04/01/2024 12:15,90.26,2024-01-04 12:00:00+01:00,2024-01-04 11:00:00+00:00
04/01/2024 12:15,04/01/2024 12:30,90.26,2024-01-04 12:15:00+01:00,2024-01-04 11:15:00+00:00
04/01/2024 12:30,04/01/2024 12:45,90.26,2024-01-04 12:30:00+01:00,2024-01-04 11:30:00+00:00
04/01/2024 12:45,04/01/2024 13:00,90.26,2024-01-04 12:45:00+01:00,2024-01-04 11:45:00+00:00
04/01/2024 13:00,04/01/2024 13:15,92.51,2024-01-04 13:00:00+01:00,2024-01-04 12:00:00+00:00
04/01/2024 13:15,04/01/2024 13:30,92.51,2024-01-04 13:15:00+01:00,2024-01-04 12:15:00+00:00
04/01/2024 13:30,04/01/2024 13:45,92.51,2024-01-04 13:30:00+01:00,2024-01-04 12:30:00+00:00
04/01/2024 13:45,04/01/2024 14:00,92.51,2024-01-04 13:45:00+01:00,2024-01-04 12:45:00+00:00
04/01/2024 14:00,04/01/2024 14:15,93.81,2024-01-04 14:00:00+01:00,2024-01-04 13:00:00+00:00
04/01/2024 14:15,04/01/2024 14:30,93.81,2024-01-04 14:15:00+01:00,2024-01-04 13:15:00+00:00
04/01/2024 14:30,04/01/2024 14:45,93.81,2024-01-04 14:30:00+01:00,2024-01-04 13:30:00+00:00
04/01/2024 14:45,04/01/2024 15:00,93.81,2024-01-04 14:45:00+01:00,2024-01-04 13:45:00+00:00
04/01/2024 15:00,04/01/2024 15:15,98.71,2024-01-04 15:00:00+01:00,2024-01-04 14:00:00+00:00
04/01/2024 15:15,04/01/2024 15:30,98.71,2024-01-04 15:15:00+01:00,2024-01-04 14:15:00+00:00
04/01/2024 15:30,04/01/2024 15:45,98.71,2024-01-04 15:30:00+01:00,2024-01-04 14:30:00+00:00
04/01/2024 15:45,04/01/2024 16:00,98.71,2024-01-04 15:45:00+01:00,2024-01-04 14:45:00+00:00
04/01/2024 16:00,04/01/2024 16:15,101.84,2024-01-04 16:00:00+01:00,2024-01-04 15:00:00+00:00
04/01/2024 16:15,04/01/2024 16:30,101.84,2024-01-04 16:15:00+01:00,2024-01-04 15:15:00+00:00
04/01/2024 16:30,04/01/2024 16:45,101.84,2024-01-04 16:30:00+01:00,2024-01-04 15:30:00+00:00
04/01/2024 16:45,04/01/2024 17:00,101.84,2024-01-04 16:45:00+01:00,2024-01-04 15:45:00+00:00
04/01/2024 17:00,04/01/2024 17:15,120.11,2024-01-04 17:00:00+01:00,2024-01-04 16:00:00+00:00
04/01/2024 17:15,04/01/2024 17:30,120.11,2024-01-04 17:15:00+01:00,2024-01-04 16:15:00+00:00
04/01/2024 17:30,04/01/2024 17:45,120.11,2024-01-04 17:30:00+01:00,2024-01-04 16:30:00+00:00
04/01/2024 17:45,04/01/2024 18:00,120.11,2024-01-04 17:45:00+01:00,2024-01-04 16:45:00+00:00
04/01/2024 18:00,04/01/2024 18:15,123.19,2024-01-04 18:00:00+01:00,2024-01-04 17:00:00+00:00
04/01/2024 18:15,04/01/2024 18:30,123.19,2024-01-04 18:15:00+01:00,2024-01-04 17:15:00+00:00
04/01/2024 18:30,04/01/2024 18:45,123.19,2024-01-04 18:30:00+01:00,2024-01-04 17:30:00+00:00
04/01/2024 18:45,04/01/2024 19:00,123.19,2024-01-04 18:45:00+01:00,2024-01-04 17:45:00+00:00
04/01/2024 19:00,04/01/2024 19:15,109.28,2024-01-04 19:00:00+01:00,2024-01-04 18:00:00+00:00
04/01/2024 19:15,04/01/2024 19:30,109.28,2024-01-04 19:15:00+01:00,2024-01-04 18:15:00+00:00
04/01/2024 19:30,04/01/2024 19:45,109.28,2024-01-04 19:30:00+01:00,2024-01-04 18:30:00+00:00
04/01/2024 19:45,04/01/2024 20:00,109.28,2024-01-04 19:45:00+01:00,2024-01-04 18:45:00+00:00
04/01/2024 20:00,04/01/2024 20:15,101.41,2024-01-04 20:00:00+01:00,2024-01-04 19:00:00+00:00
04/01/2024 20:15,04/01/2024 20:30,101.41,2024-01-04 20:15:00+01:00,2024-01-04 19:15:00+00:00
04/01/2024 20:30,04/01/2024 20:45,101.41,2024-01-04 20:30:00+01:00,2024-01-04 19:30:00+00:00
04/01/2024 20:45,04/01/2024 21:00,101.41,2024-01-04 20:45:00+01:00,2024-01-04 19:45:00+00:00
04/01/2024 21:00,04/01/2024 21:15,88.14,2024-01-04 21:00:00+01:00,2024-01-04 20:00:00+00:00
04/01/2024 21:15,04/01/2024 21:30,88.14,2024-01-04 21:15:00+01:00,2024-01-04 20:15:00+00:00
04/01/2024 21:30,04/01/2024 21:45,88.14,2024-01-04 21:30:00+01:00,2024-01-04 20:30:00+00:00
04/01/2024 21:45,04/01/2024 22:00,88.14,2024-01-04 21:45:00+01:00,2024-01-04 20:45:00+00:00
04/01/2024 22:00,04/01/2024 22:15,87.65,2024-01-04 22:00:00+01:00,2024-01-04 21:00:00+00:00
04/01/2024 22:15,04/01/2024 22:30,87.65,2024-01-04 22:15:00+01:00,2024-01-04 21:15:00+00:00
04/01/2024 22:30,04/01/2024 22:45,87.65,2024-01-04 22:30:00+01:00,2024-01-04 21:30:00+00:00
04/01/2024 22:45,04/01/2024 23:00,87.65,2024-01-04 22:45:00+01:00,2024-01-04 21:45:00+00:00
04/01/2024 23:00,04/01/2024 23:15,74.46,2024-01-04 23:00:00+01:00,2024-01-04 22:00:00+00:00
04/01/2024 23:15,04/01/2024 23:30,74.46,2024-01-04 23:15:00+01:00,2024-01-04 22:15:00+00:00
04/01/2024 23:30,04/01/2024 23:45,74.46,2024-01-04 23:30:00+01:00,2024-01-04 22:30:00+00:00
04/01/2024 23:45,05/01/2024 00:00,74.46,2024-01-04 23:45:00+01:00,2024-01-04 22:45:00+00:00
05/01/2024 00:00,05/01/2024 00:15,73.66,2024-01-05 00:00:00+01:00,2024-01-04 23:00:00+00:00
05/01/2024 00:15,05/01/2024 00:30,73.66,2024-01-05 00:15:00+01:00,2024-01-04 23:15:00+00:00
05/01/2024 00:30,05/01/2024 00:45,73.66,2024-01-05 00:30:00+01:00,2024-01-04 23:30:00+00:00
05/01/2024 00:45,05/01/2024 01:00,73.66,2024-01-05 00:45:00+01:00,2024-01-04 23:45:00+00:00
05/01/2024 01:00,05/01/2024 01:15,71.19,2024-01-05 01:00:00+01:00,2024-01-05 00:00:00+00:00
05/01/2024 01:15,05/01/2024 01:30,71.19,2024-01-05 01:15:00+01:00,2024-01-05 00:15:00+00:00
05/01/2024 01:30,05/01/2024 01:45,71.19,2024-01-05 01:30:00+01:00,2024-01-05 00:30:00+00:00
05/01/2024 01:45,05/01/2024 02:00,71.19,2024-01-05 01:45:00+01:00,2024-01-05 00:45:00+00:00
05/01/2024 02:00,05/01/2024 02:15,67.45,2024-01-05 02:00:00+01:00,2024-01-05 01:00:00+00:00
05/01/2024 02:15,05/01/2024 02:30,67.45,2024-01-05 02:15:00+01:00,2024-01-05 01:15:00+00:00
05/01/2024 02:30,05/01/2024 02:45,67.45,2024-01-05 02:30:00+01:00,2024-01-05 01:30:00+00:00
05/01/2024 02:45,05/01/2024 03:00,67.45,2024-01-05 02:45:00+01:00,2024-01-05 01:45:00+00:00
05/01/2024 03:00,05/01/2024 03:15,62.93,2024-01-05 03:00:00+01:00,2024-01-05 02:00:00+00:00
05/01/2024 03:15,05/01/2024 03:30,62.93,2024-01-05 03:15:00+01:00,2024-01-05 02:15:00+00:00
05/01/2024 03:30,05/01/2024 03:45,62.93,2024-01-05 03:30:00+01:00,2024-01-05 02:30:00+00:00
05/01/2024 03:45,05/01/2024 04:00,62.93,2024-01-05 03:45:00+01:00,2024-01-05 02:45:00+00:00
05/01/2024 04:00,05/01/2024 04:15,62.73,2024-01-05 04:00:00+01:00,2024-01-05 03:00:00+00:00
05/01/2024 04:15,05/01/2024 04:30,62.73,2024-01-05 04:15:00+01:00,2024-01-05 03:15:00+00:00
05/01/2024 04:30,05/01/2024 04:45,62.73,2024-01-05 04:30:00+01:00,2024-01-05 03:30:00+00:00
05/01/2024 04:45,05/01/2024 05:00,62.73,2024-01-05 04:45:00+01:00,2024-01-05 03:45:00+00:00
05/01/2024 05:00,05/01/2024 05:15,63.29,2024-01-05 05:00:00+01:00,2024-01-05 04:00:00+00:00
05/01/2024 05:15,05/01/2024 05:30,63.29,2024-01-05 05:15:00+01:00,2024-01-05 04:15:00+00:00
05/01/2024 05:30,05/01/2024 05:45,63.29,2024-01-05 05:30:00+01:00,2024-01-05 04:30:00+00:00
05/01/2024 05:45,05/01/2024 06:00,63.29,2024-01-05 05:45:00+01:00,2024-01-05 04:45:00+00:00
05/01/2024 06:00,05/01/2024 06:15,70.13,2024-01-05 06:00:00+01:00,2024-01-05 05:00:00+00:00
05/01/2024 06:15,05/01/2024 06:30,70.13,2024-01-05 06:15:00+01:00,2024-01-05 05:15:00+00:00
05/01/2024 06:30,05/01/2024 06:45,70.13,2024-01-05 06:30:00+01:00,2024-01-05 05:30:00+00:00
05/01/2024 06:45,05/01/2024 07:00,70.13,2024-01-05 06:45:00+01:00,2024-01-05 05:45:00+00:00
05/01/2024 07:00,05/01/2024 07:15,85.0,2024-01-05 07:00:00+01:00,2024-01-05 06:00:00+00:00
05/01/2024 07:15,05/01/2024 07:30,85.0,2024-01-05 07:15:00+01:00,2024-01-05 06:15:00+00:00
05/01/2024 07:30,05/01/2024 07:45,85.0,2024-01-05 07:30:00+01:00,2024-01-05 06:30:00+00:00
05/01/2024 07:45,05/01/2024 08:00,85.0,2024-01-05 07:45:00+01:00,2024-01-05 06:45:00+00:00
05/01/2024 08:00,05/01/2024 08:15,96.53,2024-01-05 08:00:00+01:00,2024-01-05 07:00:00+00:00
05/01/2024 08:15,05/01/2024 08:30,96.53,2024-01-05 08:15:00+01:00,2024-01-05 07:15:00+00:00
05/01/2024 08:30,05/01/2024 08:45,96.53,2024-01-05 08:30:00+01:00,2024-01-05 07:30:00+00:00
05/01/2024 08:45,05/01/2024 09:00,96.53,2024-01-05 08:45:00+01:00,2024-01-05 07:45:00+00:00
05/01/2024 09:00,05/01/2024 09:15,100.42,2024-01-05 09:00:00+01:00,2024-01-05 08:00:00+00:00
05/01/2024 09:15,05/01/2024 09:30,100.42,2024-01-05 09:15:00+01:00,2024-01-05 08:15:00+00:00
05/01/2024 09:30,05/01/2024 09:45,100.42,2024-01-05 09:30:00+01:00,2024-01-05 08:30:00+00:00
05/01/2024 09:45,05/01/2024 10:00,100.42,2024-01-05 09:45:00+01:00,2024-01-05 08:45:00+00:00
05/01/2024 10:00,05/01/2024 10:15,101.16,2024-01-05 10:00:00+01:00,2024-01-05 09:00:00+00:00
05/01/2024 10:15,05/01/2024 10:30,101.16,2024-01-05 10:15:00+01:00,2024-01-05 09:15:00+00:00
05/01/2024 10:30,05/01/2024 10:45,101.16,2024-01-05 10:30:00+01:00,2024-01-05 09:30:00+00:00
05/01/2024 10:45,05/01/2024 11:00,101.16,2024-01-05 10:45:00+01:00,2024-01-05 09:45:00+00:00
05/01/2024 11:00,05/01/2024 11:15,97.26,2024-01-05 11:00:00+01:00,2024-01-05 10:00:00+00:00
05/01/2024 11:15,05/01/2024 11:30,97.26,2024-01-05 11:15:00+01:00,2024-01-05 10:15:00+00:00
05/01/2024 11:30,05/01/2024 11:45,97.26,2024-01-05 11:30:00+01:00,2024-01-05 10:30:00+00:00
05/01/2024 11:45,05/01/2024 12:00,97.26,2024-01-05 11:45:00+01:00,2024-01-05 10:45:00+00:00
05/01/2024 12:00,05/01/2024 12:15,93.72,2024-01-05 12:00:00+01:00,2024-01-05 11:00:00+00:00
05/01/2024 12:15,05/01/2024 12:30,93.72,2024-01-05 12:15:00+01:00,2024-01-05 11:15:00+00:00
05/01/2024 12:30,05/01/2024 12:45,93.72,2024-01-05 12:30:00+01:00,2024-01-05 11:30:00+00:00
05/01/2024 12:45,05/01/2024 13:00,93.72,2024-01-05 12:45:00+01:00,2024-01-05 11:45:00+00:00
05/01/2024 13:00,05/01/2024 13:15,94.96,2024-01-05 13:00:00+01:00,2024-01-05 12:00:00+00:00
05/01/2024 13:15,05/01/2024 13:30,94.96,2024-01-05 13:15:00+01:00,2024-01-05 12:15:00+00:00
05/01/2024 13:30,05/01/2024 13:45,94.96,2024-01-05 13:30:00+01:00,2024-01-05 12:30:00+00:00
05/01/2024 13:45,05/01/2024 14:00,94.96,2024-01-05 13:45:00+01:00,2024-01-05 12:45:00+00:00
05/01/2024 14:00,05/01/2024 14:15,94.49,2024-01-05 14:00:00+01:00,2024-01-05 13:00:00+00:00
05/01/2024 14:15,05/01/2024 14:30,94.49,2024-01-05 14:15:00+01:00,2024-01-05 13:15:00+00:00
05/01/2024 14:30,05/01/2024 14:45,94.49,2024-01-05 14:30:00+01:00,2024-01-05 13:30:00+00:00
05/01/2024 14:45,05/01/2024 15:00,94.49,2024-01-05 14:45:00+01:00,2024-01-05 13:45:00+00:00
05/01/2024 15:00,05/01/2024 15:15,94.12,2024-01-05 15:00:00+01:00,2024-01-05 14:00:00+00:00
05/01/2024 15:15,05/01/2024 15:30,94.12,2024-01-05 15:15:00+01:00,2024-01-05 14:15:00+00:00
05/01/2024 15:30,05/01/2024 15:45,94.12,2024-01-05 15:30:00+01:00,2024-01-05 14:30:00+00:00
05/01/2024 15:45,05/01/2024 16:00,94.12,2024-01-05 15:45:00+01:00,2024-01-05 14:45:00+00:00
05/01/2024 16:00,05/01/2024 16:15,96.33,2024-01-05 16:00:00+01:00,2024-01-05 15:00:00+00:00
05/01/2024 16:15,05/01/2024 16:30,96.33,2024-01-05 16:15:00+01:00,2024-01-05 15:15:00+00:00
05/01/2024 16:30,05/01/2024 16:45,96.33,2024-01-05 16:30:00+01:00,2024-01-05 15:30:00+00:00
05/01/2024 16:45,05/01/2024 17:00,96.33,2024-01-05 16:45:00+01:00,2024-01-05 15:45:00+00:00
05/01/2024 17:00,05/01/2024 17:15,109.82,2024-01-05 17:00:00+01:00,2024-01-05 16:00:00+00:00
05/01/2024 17:15,05/01/2024 17:30,109.82,2024-01-05 17:15:00+01:00,2024-01-05 16:15:00+00:00
05/01/2024 17:30,05/01/2024 17:45,109.82,2024-01-05 17:30:00+01:00,2024-01-05 16:30:00+00:00
05/01/2024 17:45,05/01/2024 18:00,109.82,2024-01-05 17:45:00+01:00,2024-01-05 16:45:00+00:00
05/01/2024 18:00,05/01/2024 18:15,110.67,2024-01-05 18:00:00+01:00,2024-01-05 17:00:00+00:00
